Product_logo,Product_name,Product_title,Product_subtitle,rating_stars,number_of_ratings,price
https://ga1.imgix.net/logo/o/127051-1571039862-0441425?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,GrebCloud,"eCommerce, shipping, and order management for businesses","GrebCloud is a cloud-based eCommerce solution, which helps businesses manage invoicing, operations, and shipping. Key features include listing management, inventory tracking, automated shipping, bookkeeping, expense tracking, order management, and reporting.",,,$299.99
https://ga1.imgix.net/logo/o/109529-1504259331-939581?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,Findify,Personalized eCommerce tool,"Findify is an eCommerce discovery platform that helps merchants increase their sales with self-learning search, analysis, collections, and real-time recommendations. Machine learning algorithms track customer behaviors to help improve searches and recommendations.",,,$499
https://ga0.imgix.net/logo/o/106641-1488547926-1312842?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,FoxMetrics,Marketing metric tools for optimizing eCommerce experiences,"FoxMetrics is an eCommerce marketing product suite spanning shopping cart recovery, customer personalization, surveying and analytics for boosting conversions. ",,,
https://ga1.imgix.net/logo/o/2010051-1600250634-605209?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,Elastic Path,API & microservices-based headless commerce platform,"Elastic Path is a headless eCommerce software designed for businesses in the retail, manufacturing, automotive, gaming, wholesale, and other industries. Administrators can monitor consumers’ buying trends, cart items, or shopping history to provide personalized promotional offers and coupons.",,,
https://ga1.imgix.net/logo/o/2038663-1611303024-4932258?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,Cart,Cloud-based eCommerce and competitive intelligence software,Cart is a cloud-based eCommerce management software designed to help direct-to-consumer (d2C) merchants monitor and analyze information about competitors’ products and sales. It enables organizations to track and predict customers’ behavior and manage vendors via a unified platform.,,,$49
https://ga0.imgix.net/logo/o/2034603-1602146768-1185343?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,E-junkie,eCommerce platform for managing online stores,"E-junkie is a web-based eCommerce software designed to help merchants manage online selling, eBook protection, shopping cart, product landing pages, offline downloads, discount coupons, shipping, packaging, affiliate programs, and more. ",,,$5
https://ga1.imgix.net/logo/o/126671-1570001327-8977628?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,Blendzi,Order and inventory management for eCommerce,"Blendzi is a cloud-based software for eCommerce management which helps businesses sell products on multiple eCommerce websites and marketplaces. From a single dashboard, it provides inventory and order management, product information, shipping control, invoice management, and report generation.",,,
https://ga0.imgix.net/logo/o/113295-1528438629-4174032?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,Backbone,API-based infrastructure solution for enterprise eCommerce,"BACKBONE is an API-based eCommerce infrastructure solution designed for deployment by ambitious enterprise-level companies enjoying +100m revenue, promising the provision of features for scalable product catalog management, order processing, stock management, plus merchant and warehouse management",,,
https://ga1.imgix.net/logo/o/91435-2414469974.jpg?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,BirdDog Software,All-in-One Business Software,"BirdDog Software is the leading integrated web-based software suite, including Order Fulfillment, CRM and Ecommerce software. ",,,
https://ga0.imgix.net/logo/o/112267-1517928941-2710562?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,B2B Direct,Private B2B eCommerce platform,"B2B Direct from RepZio provides custom-branded B2B eCommerce websites with shopping cart functionality, ERP & accounting system integrations, and more. ",,,$299.95
https://ga0.imgix.net/logo/o/106549-1502353248-2614949?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,Around.io,Social media marketing automation for e-commerce merchants,"Around.io is a social media marketing automation solution for online shops & marketplace sellers, which integrates with a range of eCommerce platforms. ",,,$14.99
https://ga1.imgix.net/logo/o/130439-1613470389-254471?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,Afosto,Dutch point of sale (POS) solution for retail stores,Afosto is a Dutch point of sale (POS) solution designed to help retail stores manage both online and offline sales using cash registers and eCommerce webshops. It lets users manage stocks across multiple warehouses & update product inventory across all sales channels through a centralized database.,,,€75
https://ga0.imgix.net/logo/o/2010027-1600244774-118298?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,commercetools,Headless commerce platform for custom digital experiences,"commercetools is a headless commerce platform designed to help businesses in automotive, electronics, retail, telecommunications, entertainment, travel and other verticals create and deploy interactive shopping experiences for customers across all digital touchpoints.",,,
https://ga0.imgix.net/logo/o/101283-1436223563-4011443?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,Apruve,B2B Credit Management,"Apruve automates payments, terms, credit, customer management and invoicing for B2B merchants and their business customers. ""PayPal for B2B eCommerce."" ",,,$99
https://ga0.imgix.net/logo/o/2039375-1612885556-4049017?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,boomerank,Business intelligence and marketing platform for e-commerce,"Boomerank is a business intelligence platform designed for for e-commerce businesses. With online tools to optimize  advertising on Google, the platform helps businesses increase web shop findability. Boomerank continuously provides tailored recommendations to boost overall e-commerce performance.",,,€182
https://ga0.imgix.net/logo/o/20503-1743227766.png?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,Storefront Social,Facebook storefront creation,Create a facebook shop within minutes. Take your existing online store and import your best products into Storefront Social and create exclusive offerings for your fans to encourage word-of-mouth marketing. Reach more qualified customers by having your products available in Social Media.,,,$9.95
https://ga1.imgix.net/logo/o/103647-1463482352-4615154?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,Etail Solutions,Enterprise-class multi-channel ecommerce platform,"Enterprise-class multi-channel platform that offers cross-channel automation, integrated sales channels, demand forecasting, order management, and much more. ",1.5,2,
https://ga0.imgix.net/logo/o/2010035-1600247504-4370515?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,Spryker,"eCommerce software for healthcare, consumer goods & retail","Spryker helps enterprises design, launch, and manage digital marketplaces. The customizable templates with slots enable businesses to update and edit content for the homepage, categories, product stock-keeping units (SKUs), footer, page titles, and other website elements using predefined sections.",,,
https://ga0.imgix.net/logo/o/2009775-1600224219-022982?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,Slatwall Commerce,Headless eCommerce tool for omnichannel order management,"Slatwall Commerce is a headless eCommerce software that helps businesses create a product catalog, manage orders, track inventory, handle product promotions, and more. Staff members can configure product packages, sell merchandise, distribute event tickets, and manage subscriptions.",,,$499
https://ga1.imgix.net/logo/o/113475-1531139579-3187392?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,SeoToaster CRM,Cloud CRM & sales automation software,"SeoToaster CRM is a cloud CRM & sales automation software which enables enterprises to launch campaigns, get insights into prospects and customers, and manage & market to leads with email tracking and leads nurturing automation, social marketing tools, a landing page builder, and more",,,$49
https://ga1.imgix.net/logo/o/100270-1559043861-3890777?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,SLI Systems,SaaS website search tool,SLI Systems is a website search and search marketing tool that enables you to create custom search results based on preference and relevance. With its dashboard you can edit search results on desktop or on the go with the ability to view real-time reports on search trends and search suggestions.,,,
https://ga0.imgix.net/logo/o/10002-1501167904-8744345?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,OrderDynamics,Powering Retail Fulfillment,"Tecsys OrderDynamics is a retail order management system for omnichannel retailers with features for inventory management, order routing, returns & more. ",,,
https://ga0.imgix.net/logo/o/2010023-1600258036-2423644?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,OrderCloud,Headless eCommerce platform with a RESTful API,"OrderCloud is a cloud-based headless eCommerce software, which helps businesses of all sizes create customizable eCommerce, marketplace and order management applications via RESTful API. Developers can configure product variants and multiple pricing structures for buyer organizations.",,,
https://ga1.imgix.net/logo/o/107023-1491992640-4873512?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,Sku IQ,Omni-channel retailing system with real-time inventory,"Sku IQ provides a plug and play omni-channel system for physical and online retailers, connecting POS data to eCommerce, apps, and marketplaces. ",,,$99
https://ga1.imgix.net/logo/o/111195-1512059379-0876546?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,Workarea,"eCommerce, content & insights platform for online merchants","Workarea is a scalable, cloud-based commerce, content, and insights platform for online merchants across a broad range of direct to consumer and b2b categories. ",3.0,1,
https://ga0.imgix.net/logo/o/114261-1540828178-0871696?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,Metrilo,"Instant ecommerce analytics, robust CRM and email marketing","Built for the modern ecommerce brand owners, Metrilo's analytics tools provide marketing and sales insights and uncover untapped opportunities. ",5.0,24,$119
https://ga0.imgix.net/logo/o/90754-1605710873-7880793?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,GoDaddy,"Website builder, WordPress hosting, and more","GoDaddy is an Internet domain registrar & web hosting company offering domain name registration, a website builder, WordPress website hosting, and various other web services. ",4.09,770,$5.99
https://ga1.imgix.net/logo/o/128247-1574836003-1780825?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,Mobi2Go,Food delivery and order management solution for restaurants,"Mobi2Go is a food delivery solution designed to help restaurants manage orders, payments, billing, marketing, online stores, and more. The platform comes with a white-label tool, which enables organizations to personalize online stores using custom logos, domain names, colors, themes, and fonts.",3.86,7,$59
https://ga0.imgix.net/logo/o/116335-1554393664-5000224?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,RingCentral Meetings,Web video conferencing for teams,"RingCentral Meetings is a modern online meetings experience powered by the market-leading RingCentral unified communications platform. It combines high-quality video, audio, screen sharing, and team messaging into a collaborative online meeting hub that sparks conversations and fuels ideas.",4.44,80,$24.99
https://ga1.imgix.net/logo/o/2038899-1612497361-4970448?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,Lightspeed eCommerce,Multi-channel eCommerce software for retailers,"Lightspeed eCommerce is an eCommerce software designed to help retailers create and manage online stores to sell products. It enables businesses to import data from the previous store using CSV or XLS file formats, add customizable pricing, create discount codes, and more on a unified dashboard.",3.88,8,$53.33
